timestamps;training_score;testing_score
0.0017728805541992188;18.0;200.0
0.0924675464630127;16.0;63.0
0.7360634803771973;30.0;47.0
1.7305471897125244;47.0;103.0
2.2924554347991943;25.0;110.0
2.6116995811462402;15.0;78.0
3.1320784091949463;24.0;131.0
3.7345175743103027;29.0;81.0
4.299224853515625;24.0;82.0
4.607137441635132;13.0;91.0
5.257977247238159;29.0;72.0
6.416665077209473;52.0;55.0
6.861589193344116;19.0;56.0
7.247134685516357;16.0;63.0
8.454049348831177;52.0;49.0
9.23296856880188;33.0;97.0
9.855035305023193;25.0;60.0
10.785679578781128;40.0;65.0
11.782719373703003;41.0;43.0
12.081255674362183;12.0;31.0
13.160928726196289;41.0;38.0
15.226017236709595;88.0;56.0
16.945324182510376;71.0;54.0
17.904144525527954;42.0;59.0
18.90230679512024;37.0;73.0
19.645705461502075;31.0;35.0
21.014737129211426;52.0;47.0
22.496764659881592;61.0;62.0
24.39137601852417;80.0;41.0
25.631027936935425;49.0;52.0
27.4073486328125;71.0;46.0
28.883930683135986;60.0;64.0
32.29452157020569;139.0;55.0
34.11183476448059;76.0;158.0
36.192312240600586;85.0;84.0
38.163848876953125;80.0;93.0
40.7813982963562;103.0;80.0
43.6141037940979;119.0;143.0
45.522250175476074;79.0;73.0
47.65066599845886;85.0;157.0
50.72723627090454;125.0;109.0
54.38372039794922;150.0;101.0
57.52074217796326;126.0;200.0
61.33372354507446;152.0;90.0
66.30899858474731;200.0;166.0
71.34055829048157;200.0;116.0
76.30412030220032;200.0;154.0
81.30944347381592;200.0;189.0
86.0244369506836;192.0;200.0
89.29076910018921;132.0;153.0
94.28820729255676;200.0;200.0
99.27091813087463;200.0;184.0
104.2672667503357;200.0;200.0
109.26606678962708;200.0;200.0
114.12271022796631;192.0;192.0
118.28886580467224;165.0;183.0
123.2351143360138;200.0;200.0
127.64152216911316;176.0;200.0
132.5432412624359;200.0;200.0
137.32384705543518;189.0;200.0
141.00168871879578;150.0;200.0
146.0847430229187;200.0;200.0
151.02775120735168;200.0;200.0
155.99642205238342;192.0;200.0
160.93755865097046;200.0;200.0
165.81462407112122;196.0;200.0
170.72430181503296;198.0;184.0
175.68949508666992;200.0;200.0
180.72921657562256;200.0;200.0
185.6655662059784;200.0;200.0
190.81990385055542;200.0;200.0
195.895987033844;200.0;200.0
200.97538590431213;200.0;200.0
205.94401025772095;200.0;200.0
210.88922810554504;200.0;200.0
216.05969738960266;200.0;200.0
221.0674433708191;200.0;200.0
226.19444799423218;200.0;200.0
231.3236439228058;200.0;200.0
236.5076241493225;200.0;200.0
241.8768503665924;200.0;200.0
247.01568365097046;200.0;200.0
252.17885613441467;200.0;200.0
257.27986097335815;200.0;200.0
262.280837059021;200.0;200.0
267.3618049621582;200.0;200.0
272.44122076034546;200.0;200.0
277.3918659687042;200.0;200.0
282.7868323326111;200.0;200.0
288.1381928920746;200.0;200.0
293.1286759376526;200.0;200.0
298.2383522987366;200.0;200.0
303.20297503471375;200.0;200.0
308.25760650634766;200.0;200.0
313.4104528427124;200.0;200.0
318.47372126579285;200.0;200.0
323.4114429950714;200.0;200.0
328.5252478122711;200.0;200.0
333.60570526123047;200.0;200.0
338.59709763526917;200.0;200.0
343.61090183258057;200.0;200.0
348.6490545272827;200.0;200.0
353.62591314315796;200.0;200.0
358.700802564621;200.0;200.0
363.600501537323;200.0;200.0
368.48365569114685;200.0;200.0
373.52679538726807;200.0;200.0
378.61708879470825;200.0;200.0
383.77265191078186;200.0;200.0
388.81365394592285;200.0;200.0
393.8587975502014;200.0;200.0
398.85652112960815;200.0;200.0
403.7838296890259;200.0;200.0
408.8343117237091;200.0;200.0
413.80103158950806;200.0;200.0
418.83973026275635;200.0;200.0
423.82767271995544;200.0;200.0
428.94550824165344;200.0;200.0
433.97089552879333;200.0;200.0
439.0587432384491;200.0;200.0
444.10952043533325;200.0;200.0
449.18947553634644;200.0;200.0
454.3164806365967;200.0;200.0
459.4087722301483;200.0;200.0
464.50980591773987;200.0;200.0
469.61732959747314;200.0;200.0
474.83241057395935;200.0;200.0
479.82771587371826;200.0;200.0
485.0347831249237;200.0;200.0
490.2485673427582;200.0;200.0
495.5107493400574;200.0;200.0
500.8102924823761;200.0;200.0
506.1083896160126;200.0;200.0
511.2767746448517;200.0;200.0
516.3913090229034;200.0;200.0
521.5864911079407;200.0;200.0
526.5991246700287;200.0;200.0
531.7195858955383;200.0;200.0
536.7875893115997;200.0;200.0
542.0096297264099;200.0;200.0
547.0731003284454;200.0;200.0
552.43940782547;200.0;200.0
558.0436079502106;200.0;200.0
563.1554081439972;200.0;200.0
568.1804313659668;200.0;200.0
573.1726622581482;200.0;200.0
578.2321240901947;200.0;200.0
583.2860379219055;200.0;200.0
588.3886909484863;200.0;200.0
593.5790588855743;200.0;200.0
598.7570016384125;200.0;200.0
604.2271118164062;200.0;200.0
609.3516528606415;200.0;200.0
614.5688509941101;200.0;200.0
619.9635019302368;200.0;200.0
625.0741229057312;200.0;200.0
630.2069313526154;200.0;200.0
635.2065122127533;200.0;200.0
640.3994483947754;200.0;200.0
645.6507077217102;200.0;200.0
650.7411236763;200.0;200.0
655.9891653060913;200.0;200.0
661.0435984134674;200.0;200.0
666.0707809925079;200.0;200.0
671.1954615116119;200.0;200.0
676.2444467544556;200.0;200.0
681.3023228645325;200.0;200.0
686.4232521057129;200.0;200.0
691.3876519203186;200.0;200.0
696.6794319152832;200.0;200.0
702.017956495285;200.0;200.0
707.096601486206;200.0;200.0
712.2558591365814;200.0;200.0
717.3161127567291;200.0;200.0
721.5792002677917;169.0;145.0
726.6488831043243;200.0;155.0
731.7377572059631;200.0;162.0
736.4615247249603;184.0;177.0
741.451110124588;200.0;200.0
746.4207530021667;200.0;200.0
751.2773575782776;189.0;200.0
756.3504605293274;200.0;169.0
760.3898370265961;153.0;192.0
764.118843793869;148.0;146.0
768.5220518112183;168.0;177.0
772.6252970695496;156.0;200.0
777.9136579036713;200.0;167.0
783.0165371894836;200.0;200.0
788.083306312561;200.0;200.0
792.0539269447327;154.0;200.0
796.2605066299438;170.0;200.0
801.1641075611115;200.0;184.0
805.6829979419708;172.0;175.0
809.8018834590912;158.0;200.0
814.5101971626282;185.0;181.0
819.064957857132;181.0;187.0
824.3893864154816;200.0;200.0
829.7575604915619;200.0;200.0
833.6596732139587;152.0;200.0
837.6077280044556;154.0;191.0
841.6417169570923;162.0;159.0
846.2880578041077;182.0;143.0
850.299726486206;157.0;186.0
853.9818305969238;142.0;200.0
859.0136713981628;200.0;157.0
863.4353926181793;170.0;173.0
867.7076511383057;170.0;148.0
871.3031678199768;138.0;156.0
875.9563686847687;183.0;200.0
879.7701616287231;158.0;161.0
884.8644845485687;200.0;154.0
889.1782402992249;172.0;187.0
893.361442565918;168.0;174.0
896.9281821250916;143.0;151.0
