timestamps;training_score;testing_score
1.038008213043213;60.0;14.0
1.1910176277160645;21.0;17.0
1.380561351776123;27.0;73.0
1.496412992477417;15.0;89.0
1.6463866233825684;22.0;29.0
1.7534120082855225;15.0;13.0
1.8471615314483643;13.0;10.0
1.9309380054473877;12.0;9.0
2.1254630088806152;28.0;9.0
2.253124952316284;14.0;9.0
2.3675758838653564;11.0;10.0
2.845327615737915;71.0;9.0
3.072744131088257;32.0;9.0
3.1964516639709473;16.0;9.0
3.2902097702026367;13.0;9.0
3.469571352005005;25.0;10.0
3.658752679824829;24.0;10.0
3.720792531967163;8.0;10.0
3.787714719772339;10.0;11.0
3.85522723197937;8.0;8.0
3.9432461261749268;14.0;10.0
4.027745008468628;12.0;9.0
4.191746950149536;21.0;10.0
4.406244277954102;20.0;10.0
4.476825475692749;12.0;10.0
4.56044864654541;11.0;10.0
4.697541236877441;19.0;9.0
4.767716884613037;11.0;12.0
4.898699998855591;19.0;9.0
5.014231204986572;14.0;10.0
5.128956317901611;15.0;10.0
5.323916673660278;27.0;8.0
5.417146444320679;11.0;8.0
5.487712860107422;9.0;8.0
5.5926079750061035;11.0;8.0
5.6788904666900635;15.0;10.0
5.7949323654174805;15.0;11.0
5.953278541564941;20.0;9.0
6.052569389343262;15.0;10.0
6.152693510055542;12.0;9.0
6.321054697036743;15.0;9.0
6.3961451053619385;10.0;9.0
6.5098841190338135;17.0;9.0
6.592240571975708;11.0;9.0
6.670808792114258;9.0;11.0
6.748661279678345;8.0;9.0
6.832515001296997;11.0;10.0
6.915432453155518;8.0;9.0
7.015553951263428;12.0;9.0
7.13149881362915;14.0;10.0
7.227305173873901;10.0;10.0
7.310871362686157;12.0;8.0
7.41205358505249;13.0;10.0
7.495574712753296;10.0;10.0
7.580642461776733;11.0;8.0
7.667174339294434;10.0;10.0
7.734662771224976;9.0;10.0
7.818284273147583;10.0;9.0
7.88457727432251;8.0;9.0
7.958572626113892;9.0;9.0
8.051055192947388;10.0;9.0
8.123889446258545;9.0;10.0
8.252342939376831;8.0;10.0
8.352044105529785;11.0;10.0
8.420988321304321;9.0;10.0
8.524564266204834;12.0;10.0
8.608089208602905;10.0;9.0
8.707463502883911;11.0;9.0
8.792771816253662;10.0;10.0
8.859989643096924;9.0;9.0
8.965532064437866;12.0;17.0
9.039988040924072;11.0;13.0
9.108211278915405;10.0;9.0
9.18883204460144;9.0;9.0
9.267582416534424;10.0;10.0
9.345247268676758;9.0;10.0
9.427434206008911;10.0;9.0
