timestamps;training_score;testing_score
0.5206098556518555;14.0;14.0
0.5405595302581787;15.0;27.0
0.5674901008605957;18.0;14.0
0.5894348621368408;15.0;13.0
0.6153302192687988;18.0;8.0
0.63527512550354;13.0;19.0
0.6532266139984131;13.0;15.0
0.6691882610321045;10.0;12.0
0.6841375827789307;9.0;9.0
0.7000958919525146;10.0;13.0
0.7160112857818604;9.0;10.0
0.7359511852264404;13.0;8.0
0.7508747577667236;9.0;8.0
0.7648377418518066;9.0;9.0
0.7797584533691406;9.0;10.0
0.7957146167755127;10.0;8.0
0.8102385997772217;9.0;10.0
0.8292090892791748;14.0;9.0
0.8495714664459229;9.0;8.0
0.8655271530151367;10.0;11.0
0.8794875144958496;9.0;9.0
0.9014303684234619;12.0;10.0
0.9193871021270752;13.0;10.0
0.9332375526428223;9.0;10.0
0.9462041854858398;8.0;9.0
0.9601671695709229;9.0;10.0
0.9761252403259277;10.0;9.0
0.9910905361175537;10.0;13.0
1.0074777603149414;9.0;10.0
1.0224368572235107;10.0;10.0
1.0463719367980957;9.0;11.0
1.0693116188049316;10.0;12.0
1.093245267868042;10.0;8.0
1.1251611709594727;12.0;10.0
1.148099422454834;9.0;20.0
1.1790156364440918;12.0;12.0
1.2019524574279785;9.0;12.0
1.229877233505249;8.0;10.0
1.256805658340454;9.0;10.0
1.284731388092041;11.0;14.0
1.311659336090088;9.0;14.0
1.3365931510925293;10.0;9.0
1.3665118217468262;10.0;10.0
1.4004218578338623;10.0;13.0
1.4592649936676025;18.0;17.0
1.495168924331665;11.0;12.0
1.5280802249908447;10.0;11.0
1.5530142784118652;10.0;9.0
1.585925817489624;12.0;11.0
1.6028800010681152;9.0;9.0
1.6218302249908447;10.0;10.0
1.6387841701507568;9.0;9.0
1.6537420749664307;8.0;15.0
1.6786770820617676;13.0;8.0
1.6966261863708496;8.0;11.0
1.7155730724334717;10.0;15.0
1.7325289249420166;8.0;10.0
1.7494792938232422;9.0;10.0
1.769423246383667;11.0;9.0
1.7844209671020508;8.0;9.0
1.8163385391235352;21.0;13.0
1.8352510929107666;10.0;8.0
1.8582251071929932;14.0;9.0
1.878401279449463;12.0;12.0
1.8983519077301025;12.0;11.0
1.9153053760528564;9.0;14.0
1.9312646389007568;9.0;10.0
1.9492158889770508;11.0;12.0
1.9651763439178467;10.0;10.0
1.9818549156188965;10.0;19.0
2.004793167114258;13.0;14.0
2.022742509841919;9.0;11.0
2.041696071624756;11.0;12.0
2.061645030975342;12.0;15.0
2.079599618911743;10.0;10.0
2.106534481048584;18.0;10.0
2.12249755859375;9.0;9.0
2.1495633125305176;19.0;13.0
2.165327310562134;10.0;11.0
2.1842801570892334;12.0;14.0
2.2012345790863037;10.0;48.0
2.2182276248931885;12.0;13.0
2.234184503555298;9.0;8.0
2.2581231594085693;18.0;8.0
2.275080919265747;11.0;9.0
2.2970292568206787;17.0;12.0
2.31498122215271;10.0;12.0
2.331493854522705;10.0;12.0
2.345418691635132;9.0;16.0
2.363370418548584;12.0;23.0
2.382312297821045;14.0;13.0
2.3982691764831543;10.0;9.0
2.410876989364624;8.0;17.0
2.425840139389038;9.0;11.0
2.4407999515533447;10.0;10.0
2.4617435932159424;15.0;12.0
2.484649896621704;14.0;15.0
2.4996025562286377;9.0;8.0
2.516557216644287;12.0;19.0
2.5365042686462402;12.0;15.0
2.555457592010498;11.0;16.0
2.575214385986328;13.0;35.0
2.603821039199829;21.0;15.0
2.621734142303467;11.0;20.0
2.6376912593841553;10.0;16.0
