timestamps;training_score;testing_score
0.002020597457885742;30.0;184.0
0.20447921752929688;16.0;12.0
0.4787745475769043;19.0;11.0
0.814680814743042;26.0;10.0
0.9821038246154785;10.0;23.0
1.830984354019165;40.0;9.0
2.115225315093994;17.0;10.0
2.293774127960205;12.0;11.0
2.475991725921631;14.0;18.0
3.3328535556793213;59.0;9.0
4.226090431213379;51.0;9.0
4.4694132804870605;19.0;9.0
4.648035764694214;13.0;9.0
4.892125129699707;16.0;8.0
5.073639631271362;14.0;9.0
5.26014518737793;14.0;9.0
5.4326841831207275;13.0;9.0
5.573286771774292;10.0;9.0
5.777533292770386;16.0;9.0
6.151540756225586;12.0;8.0
6.360564470291138;13.0;9.0
6.522893667221069;12.0;9.0
6.78338885307312;17.0;11.0
6.972907543182373;15.0;11.0
7.232239484786987;20.0;10.0
7.390815496444702;11.0;10.0
7.605155944824219;15.0;10.0
8.006604194641113;25.0;9.0
8.497275114059448;15.0;10.0
8.690637826919556;11.0;10.0
8.852205753326416;11.0;45.0
9.003830194473267;12.0;9.0
9.200300931930542;15.0;10.0
9.333941221237183;10.0;10.0
9.707403421401978;21.0;10.0
9.937924861907959;14.0;15.0
10.10949444770813;13.0;31.0
10.587232112884521;21.0;20.0
10.781744956970215;14.0;19.0
11.050122261047363;21.0;18.0
11.17801547050476;9.0;9.0
11.516627550125122;25.0;57.0
11.954489946365356;27.0;21.0
12.24172067642212;20.0;36.0
12.756987810134888;19.0;21.0
13.154922008514404;21.0;20.0
13.46708345413208;19.0;25.0
13.829115152359009;23.0;18.0
14.224462032318115;23.0;25.0
14.757057189941406;28.0;27.0
15.2058584690094;29.0;24.0
15.650787115097046;27.0;28.0
16.17751717567444;37.0;31.0
16.484720945358276;21.0;33.0
17.289076566696167;45.0;44.0
18.155519008636475;59.0;84.0
19.27983784675598;64.0;81.0
20.001487970352173;48.0;39.0
21.488811492919922;91.0;54.0
22.460339307785034;69.0;52.0
23.676124811172485;70.0;97.0
24.699347257614136;72.0;85.0
26.29526448249817;75.0;92.0
27.94264268875122;74.0;65.0
30.604132652282715;119.0;57.0
32.74126720428467;121.0;89.0
34.35796880722046;95.0;114.0
36.93718886375427;100.0;119.0
38.967735052108765;73.0;77.0
41.30397868156433;95.0;84.0
43.56269407272339;139.0;199.0
45.599122047424316;92.0;114.0
46.82212853431702;91.0;80.0
48.131518602371216;94.0;84.0
50.02607774734497;130.0;139.0
52.83269262313843;200.0;135.0
55.184980630874634;143.0;122.0
57.96415328979492;147.0;125.0
60.49193286895752;148.0;139.0
63.542027711868286;175.0;200.0
67.25058150291443;200.0;152.0
69.13429570198059;104.0;167.0
72.46323084831238;196.0;133.0
75.42110753059387;162.0;180.0
77.49148869514465;137.0;156.0
80.70998668670654;200.0;148.0
83.37150287628174;183.0;162.0
85.28065419197083;130.0;176.0
88.26570177078247;200.0;163.0
90.79924654960632;158.0;200.0
93.15589141845703;119.0;156.0
95.59601831436157;123.0;173.0
98.45116472244263;192.0;182.0
101.60224032402039;175.0;181.0
103.72752356529236;135.0;175.0
107.75421357154846;182.0;200.0
111.50107383728027;173.0;99.0
