timestamps;training_score;testing_score
0.278836727142334;12.0;26.0
0.3017747402191162;16.0;31.0
0.32171630859375;11.0;27.0
0.3775768280029297;36.0;23.0
0.3945026397705078;10.0;13.0
0.4363894462585449;28.0;22.0
0.46345067024230957;16.0;16.0
0.48435425758361816;12.0;34.0
0.5072917938232422;13.0;29.0
0.5288217067718506;12.0;18.0
0.5527307987213135;14.0;23.0
0.6215450763702393;37.0;11.0
0.6534600257873535;19.0;15.0
0.6893260478973389;22.0;23.0
0.7302112579345703;24.0;18.0
0.7511200904846191;12.0;24.0
0.7800054550170898;16.0;19.0
0.8168730735778809;18.0;23.0
0.835822582244873;11.0;58.0
0.8667399883270264;19.0;18.0
0.8886539936065674;13.0;16.0
0.9265892505645752;23.0;15.0
0.9415109157562256;8.0;23.0
0.9664428234100342;14.0;17.0
0.9963631629943848;18.0;15.0
1.0133171081542969;10.0;22.0
1.0322661399841309;11.0;14.0
1.0861179828643799;34.0;14.0
1.107027530670166;12.0;11.0
1.1309685707092285;14.0;9.0
1.1479220390319824;10.0;24.0
1.190809726715088;27.0;22.0
1.214747667312622;14.0;13.0
1.3394179344177246;35.0;9.0
1.408233642578125;36.0;10.0
1.4411439895629883;27.0;15.0
1.4940035343170166;40.0;33.0
1.5508520603179932;39.0;25.0
1.5897459983825684;25.0;20.0
1.605703592300415;10.0;59.0
1.6416070461273193;25.0;27.0
1.6854417324066162;28.0;29.0
1.706373929977417;13.0;22.0
1.7273187637329102;13.0;39.0
1.7572338581085205;18.0;28.0
1.7861247062683105;17.0;14.0
1.8622901439666748;26.0;32.0
1.8892490863800049;10.0;16.0
1.9261467456817627;16.0;22.0
1.9919703006744385;29.0;51.0
2.084604501724243;54.0;35.0
2.118513822555542;22.0;11.0
2.146439790725708;17.0;26.0
2.1723711490631104;16.0;25.0
2.2032899856567383;18.0;24.0
2.2302181720733643;16.0;32.0
2.255150556564331;15.0;50.0
2.300992727279663;28.0;14.0
2.3388912677764893;23.0;21.0
2.520404815673828;46.0;14.0
2.556307554244995;16.0;13.0
2.6071736812591553;25.0;17.0
2.62213397026062;9.0;30.0
2.6430776119232178;13.0;54.0
2.7228636741638184;54.0;60.0
2.743687868118286;12.0;74.0
2.766627311706543;14.0;12.0
2.8344194889068604;44.0;75.0
2.860349655151367;14.0;11.0
2.980031728744507;50.0;21.0
3.0209200382232666;20.0;18.0
3.0428619384765625;13.0;22.0
3.0737791061401367;18.0;56.0
3.1056737899780273;20.0;18.0
3.210376024246216;67.0;15.0
3.273207426071167;39.0;38.0
3.3180887699127197;27.0;39.0
3.4196865558624268;66.0;22.0
3.4794890880584717;37.0;38.0
3.579218864440918;38.0;30.0
3.6413755416870117;34.0;27.0
3.693743944168091;37.0;36.0
3.790438175201416;62.0;56.0
3.8243472576141357;19.0;23.0
3.8682291507720947;27.0;43.0
3.9440276622772217;47.0;54.0
4.053701400756836;70.0;17.0
4.099577903747559;27.0;64.0
4.17836856842041;50.0;44.0
4.230177879333496;32.0;70.0
4.358834743499756;83.0;69.0
4.43363618850708;47.0;59.0
4.495469808578491;41.0;86.0
4.54633355140686;32.0;56.0
4.681971311569214;50.0;121.0
4.757768869400024;57.0;37.0
4.856505393981934;65.0;66.0
4.899358510971069;29.0;40.0
5.00803542137146;71.0;37.0
5.085827350616455;50.0;42.0
5.176093816757202;58.0;37.0
5.27312707901001;63.0;72.0
5.3299384117126465;35.0;29.0
5.367837190628052;24.0;26.0
5.472555160522461;67.0;61.0
5.572288513183594;63.0;43.0
5.66903018951416;62.0;27.0
5.7298667430877686;39.0;16.0
5.778734445571899;30.0;77.0
5.810648202896118;20.0;45.0
5.847516298294067;26.0;32.0
5.939269542694092;60.0;93.0
6.010948419570923;45.0;24.0
6.085077285766602;45.0;54.0
6.185777425765991;64.0;93.0
6.236640453338623;31.0;132.0
6.333383083343506;62.0;78.0
6.481464147567749;65.0;45.0
6.541917324066162;36.0;43.0
6.641650676727295;57.0;99.0
6.9393720626831055;68.0;69.0
7.071019887924194;73.0;77.0
7.1867125034332275;66.0;99.0
7.313907861709595;54.0;63.0
7.463476181030273;90.0;119.0
7.568158149719238;64.0;89.0
7.715790271759033;102.0;64.0
7.8414552211761475;81.0;70.0
7.978089809417725;80.0;33.0
8.101697206497192;61.0;77.0
8.30497121810913;109.0;175.0
8.456565380096436;101.0;39.0
8.49246859550476;21.0;93.0
8.640074729919434;96.0;68.0
8.972352504730225;153.0;200.0
9.146885633468628;117.0;87.0
9.382219791412354;167.0;100.0
9.678343772888184;157.0;20.0
9.852867364883423;77.0;132.0
10.113173723220825;127.0;12.0
10.200924396514893;57.0;107.0
10.483727931976318;100.0;137.0
10.789421796798706;192.0;101.0
11.101587772369385;200.0;172.0
11.345961809158325;159.0;200.0
11.735918283462524;200.0;200.0
12.033323287963867;200.0;200.0
12.343182802200317;200.0;125.0
12.682321310043335;200.0;200.0
12.985536098480225;200.0;200.0
13.286734580993652;200.0;200.0
13.445275068283081;108.0;117.0
13.7464439868927;200.0;152.0
13.943915605545044;74.0;92.0
14.186267375946045;150.0;200.0
14.216187477111816;17.0;72.0
14.33307671546936;78.0;150.0
14.626859188079834;200.0;200.0
14.92703652381897;200.0;95.0
15.029156923294067;72.0;200.0
15.260509014129639;155.0;76.0
15.486938238143921;154.0;42.0
15.781184911727905;200.0;83.0
15.809109210968018;19.0;76.0
15.929781913757324;79.0;200.0
16.30393075942993;194.0;25.0
16.446058988571167;98.0;200.0
16.56174898147583;76.0;80.0
16.695392370224;87.0;20.0
16.99585509300232;200.0;79.0
17.282631158828735;200.0;200.0
17.66560649871826;200.0;99.0
