timestamps;training_score;testing_score
0.0;14.0;33.0
0.03191375732421875;19.0;34.0
0.28727054595947266;27.0;57.0
0.46978282928466797;20.0;68.0
0.6154251098632812;16.0;96.0
0.7145116329193115;11.0;52.0
0.9128003120422363;17.0;79.0
1.2080464363098145;31.0;61.0
1.3267631530761719;12.0;100.0
1.630671739578247;31.0;89.0
1.812220811843872;20.0;56.0
2.186816453933716;42.0;72.0
2.8921971321105957;68.0;93.0
3.6431360244750977;71.0;27.0
4.0487892627716064;43.0;33.0
4.2928102016448975;24.0;41.0
4.607934474945068;26.0;60.0
5.183232307434082;54.0;54.0
5.518335580825806;32.0;46.0
6.033489465713501;51.0;71.0
6.525376081466675;41.0;53.0
7.161004066467285;59.0;39.0
7.827202558517456;63.0;63.0
8.389798641204834;48.0;51.0
9.093392372131348;69.0;43.0
9.726831197738647;60.0;53.0
10.202656745910645;47.0;52.0
10.7744460105896;49.0;24.0
11.358285188674927;52.0;62.0
11.841440439224243;49.0;97.0
13.68644642829895;169.0;200.0
14.452978372573853;66.0;197.0
16.045030117034912;156.0;200.0
16.712854862213135;63.0;65.0
18.350889205932617;155.0;79.0
19.07048487663269;69.0;119.0
20.497446298599243;133.0;156.0
21.830255031585693;125.0;166.0
23.860435485839844;186.0;200.0
25.655097484588623;163.0;200.0
27.820086240768433;200.0;200.0
29.987029552459717;200.0;200.0
32.104243993759155;200.0;200.0
34.13750600814819;189.0;144.0
36.36585998535156;200.0;200.0
38.5628924369812;200.0;200.0
40.70533275604248;200.0;200.0
42.95750188827515;200.0;200.0
45.23025560379028;200.0;200.0
47.34277939796448;200.0;200.0
49.539812088012695;200.0;200.0
51.676814794540405;200.0;200.0
53.87806463241577;200.0;200.0
56.07751154899597;200.0;200.0
58.30340385437012;200.0;200.0
60.47084903717041;200.0;200.0
62.65392446517944;200.0;200.0
64.77392077445984;200.0;200.0
66.8530855178833;200.0;200.0
68.99818754196167;200.0;200.0
71.14208841323853;200.0;200.0
73.3550238609314;200.0;200.0
75.49641346931458;200.0;200.0
77.66318225860596;200.0;200.0
79.92620468139648;200.0;200.0
82.04066681861877;200.0;200.0
84.1667652130127;200.0;200.0
86.26274824142456;200.0;200.0
88.37943816184998;200.0;200.0
90.47905683517456;200.0;200.0
92.5885558128357;200.0;200.0
94.77502727508545;200.0;200.0
97.40152430534363;200.0;200.0
100.22350430488586;200.0;200.0
103.47394323348999;200.0;200.0
105.92724919319153;200.0;200.0
108.33028054237366;200.0;200.0
111.32644653320312;200.0;200.0
113.85947775840759;200.0;200.0
116.0245099067688;200.0;200.0
118.16120386123657;200.0;200.0
120.31646823883057;200.0;200.0
122.54635238647461;200.0;200.0
124.66476011276245;200.0;200.0
126.77630138397217;200.0;200.0
129.00121569633484;200.0;200.0
131.07438254356384;200.0;200.0
133.15262293815613;200.0;200.0
135.27736282348633;200.0;200.0
137.41927647590637;200.0;200.0
139.57915806770325;200.0;200.0
141.8280966281891;200.0;200.0
144.46050143241882;200.0;200.0
146.72948908805847;200.0;200.0
148.8628795146942;200.0;200.0
151.0657012462616;200.0;200.0
153.26876711845398;200.0;200.0
155.46909356117249;200.0;200.0
158.1258203983307;200.0;200.0
160.74126482009888;200.0;200.0
163.16528964042664;200.0;200.0
165.48558592796326;200.0;200.0
167.75464057922363;200.0;200.0
169.92881727218628;200.0;200.0
172.08985567092896;200.0;200.0
174.39469504356384;200.0;200.0
176.63014817237854;200.0;200.0
178.78737998008728;200.0;200.0
180.87874484062195;200.0;200.0
183.07188153266907;200.0;200.0
185.2543818950653;200.0;200.0
187.41081881523132;200.0;200.0
189.51729488372803;200.0;198.0
191.6923632621765;200.0;200.0
193.80218505859375;200.0;200.0
195.9416799545288;200.0;200.0
198.24295830726624;200.0;200.0
200.60417580604553;200.0;200.0
203.02371954917908;200.0;200.0
