timestamps;training_score;testing_score
0.0009641647338867188;11.0;22.0
0.0030095577239990234;10.0;28.0
0.13168025016784668;27.0;10.0
0.305194616317749;25.0;10.0
0.4368724822998047;19.0;14.0
0.5695168972015381;15.0;12.0
0.8028931617736816;23.0;12.0
0.9226016998291016;19.0;14.0
1.0941438674926758;23.0;12.0
1.2687139511108398;24.0;13.0
1.46518874168396;28.0;18.0
1.7873191833496094;43.0;24.0
1.9788081645965576;26.0;58.0
2.2071986198425293;28.0;35.0
2.5449182987213135;38.0;36.0
2.6825497150421143;15.0;34.0
2.9448487758636475;35.0;45.0
3.1323442459106445;16.0;26.0
3.302903413772583;21.0;48.0
3.5412704944610596;27.0;34.0
3.686913013458252;18.0;21.0
3.885382890701294;26.0;26.0
3.986112117767334;13.0;15.0
4.360117435455322;43.0;37.0
4.576566219329834;28.0;41.0
4.81149435043335;30.0;51.0
5.131667137145996;41.0;29.0
5.780957221984863;73.0;80.0
5.89069128036499;14.0;90.0
6.274664402008057;39.0;37.0
7.199421644210815;117.0;80.0
7.694102048873901;56.0;49.0
8.47597599029541;70.0;49.0
9.093759536743164;72.0;85.0
9.706122159957886;66.0;52.0
10.433396816253662;62.0;43.0
10.71467924118042;31.0;142.0
11.213375329971313;61.0;78.0
11.840699195861816;76.0;89.0
12.275566339492798;55.0;200.0
12.779188871383667;63.0;149.0
13.208032846450806;53.0;94.0
13.568069696426392;38.0;76.0
14.318090438842773;85.0;200.0
15.011203527450562;81.0;47.0
15.39318037033081;43.0;108.0
15.931711196899414;65.0;139.0
16.20598268508911;34.0;66.0
17.213319778442383;116.0;67.0
17.59729552268982;47.0;118.0
19.402477264404297;200.0;117.0
21.306145906448364;195.0;143.0
22.674487829208374;165.0;200.0
23.527207374572754;99.0;200.0
23.861348152160645;41.0;94.0
25.21683096885681;159.0;141.0
27.109692335128784;162.0;88.0
29.002506971359253;142.0;116.0
29.85190987586975;94.0;102.0
30.837274312973022;86.0;200.0
32.6953649520874;188.0;95.0
34.262391567230225;172.0;107.0
35.62076687812805;141.0;115.0
37.748079776763916;155.0;174.0
39.86112713813782;175.0;155.0
42.097402811050415;192.0;200.0
44.67958879470825;200.0;185.0
46.91463804244995;200.0;200.0
48.3563871383667;172.0;200.0
50.42485857009888;144.0;170.0
52.76843070983887;200.0;200.0
57.882049798965454;198.0;126.0
59.06836771965027;133.0;159.0
60.16703486442566;127.0;200.0
61.856374979019165;197.0;200.0
63.54779314994812;200.0;200.0
65.1060152053833;180.0;200.0
66.84648013114929;200.0;200.0
68.23654866218567;166.0;200.0
69.35498976707458;137.0;135.0
70.33858275413513;112.0;114.0
71.76239442825317;176.0;200.0
73.46781539916992;200.0;200.0
75.11124587059021;192.0;141.0
76.17903280258179;124.0;200.0
77.4339005947113;158.0;200.0
78.789870262146;160.0;200.0
80.19769716262817;164.0;200.0
81.86746191978455;200.0;200.0
83.54718065261841;200.0;200.0
84.82745575904846;157.0;200.0
86.54448318481445;200.0;162.0
88.21358847618103;200.0;178.0
89.49587440490723;150.0;200.0
91.22551584243774;200.0;140.0
92.34906673431396;137.0;200.0
95.01360201835632;200.0;200.0
96.79083490371704;200.0;200.0
98.36163997650146;172.0;159.0
100.17778468132019;200.0;162.0
101.96401071548462;200.0;146.0
103.25558567047119;139.0;142.0
105.21235537528992;200.0;200.0
107.26885771751404;200.0;149.0
108.89555644989014;177.0;200.0
111.26524782180786;200.0;200.0
113.33529806137085;200.0;200.0
114.91009378433228;158.0;200.0
115.96929264068604;126.0;200.0
117.21894907951355;155.0;200.0
118.49357104301453;149.0;178.0
119.43907356262207;116.0;172.0
120.73187470436096;154.0;200.0
122.21095490455627;175.0;200.0
123.52843165397644;153.0;135.0
125.14333534240723;200.0;200.0
126.7230634689331;200.0;200.0
128.38964366912842;200.0;200.0
130.0811483860016;200.0;200.0
131.74802899360657;200.0;136.0
133.4463987350464;200.0;200.0
135.52669954299927;184.0;144.0
137.0292568206787;151.0;200.0
138.90723538398743;200.0;157.0
140.40813565254211;170.0;200.0
141.8304524421692;144.0;160.0
143.5334985256195;193.0;200.0
145.09747886657715;175.0;200.0
147.25704288482666;200.0;200.0
148.93713212013245;200.0;200.0
150.87100458145142;200.0;200.0
152.63523840904236;200.0;200.0
154.8052041530609;189.0;153.0
156.49071645736694;200.0;126.0
157.2915816307068;91.0;149.0
158.9826159477234;200.0;155.0
160.65088033676147;200.0;200.0
162.28468990325928;200.0;139.0
163.45927572250366;139.0;168.0
164.61090993881226;146.0;171.0
166.09671211242676;146.0;148.0
167.53886556625366;118.0;200.0
169.76092529296875;200.0;200.0
170.95373558998108;126.0;200.0
172.69215869903564;189.0;200.0
174.47056221961975;200.0;133.0
175.84787845611572;128.0;141.0
177.2142252922058;138.0;200.0
178.98552083969116;188.0;156.0
180.1053102016449;137.0;200.0
181.7571394443512;200.0;200.0
182.8769314289093;134.0;200.0
183.98236322402954;137.0;200.0
185.64514064788818;200.0;200.0
187.30570244789124;200.0;147.0
189.3960988521576;189.0;149.0
190.7085316181183;140.0;153.0
192.3790647983551;200.0;200.0
194.0874845981598;200.0;200.0
195.72694444656372;200.0;200.0
197.3963074684143;185.0;200.0
198.96212124824524;180.0;156.0
200.72060132026672;200.0;145.0
202.41541957855225;200.0;128.0
203.72777462005615;128.0;200.0
204.9285922050476;144.0;142.0
206.63702487945557;200.0;200.0
208.35143947601318;200.0;120.0
209.68155479431152;158.0;113.0
210.72427487373352;117.0;148.0
212.37486577033997;175.0;186.0
213.5537133216858;122.0;200.0
215.07165360450745;154.0;87.0
216.16673016548157;117.0;200.0
218.0553092956543;200.0;134.0
219.2578763961792;117.0;200.0
220.26318788528442;111.0;136.0
221.3383138179779;117.0;122.0
222.68763637542725;142.0;146.0
224.00270295143127;143.0;160.0
225.21576642990112;135.0;121.0
226.66416764259338;148.0;137.0
227.69768500328064;116.0;127.0
229.5399510860443;200.0;137.0
231.25739526748657;200.0;200.0
232.40735507011414;132.0;200.0
233.72781658172607;155.0;135.0
235.48597168922424;196.0;161.0
236.99098253250122;166.0;153.0
238.68247771263123;200.0;117.0
239.97003602981567;159.0;186.0
241.18778014183044;152.0;165.0
242.5531289577484;161.0;123.0
243.9713635444641;167.0;150.0
244.91284608840942;116.0;149.0
246.60620403289795;195.0;126.0
248.3176257610321;200.0;183.0
249.46559357643127;140.0;200.0
250.91172790527344;176.0;171.0
252.19681000709534;141.0;200.0
254.51963758468628;193.0;152.0
256.2401955127716;198.0;155.0
257.9885325431824;200.0;168.0
259.735853433609;200.0;200.0
261.19498324394226;174.0;158.0
262.77678418159485;188.0;200.0
264.3226799964905;180.0;156.0
265.70552468299866;159.0;164.0
267.4279201030731;200.0;200.0
268.81920051574707;167.0;156.0
270.21385979652405;153.0;152.0
271.9841330051422;200.0;175.0
273.5190291404724;147.0;200.0
274.8115735054016;154.0;130.0
276.01036858558655;146.0;157.0
277.5203697681427;154.0;200.0
279.12607860565186;147.0;149.0
280.52035117149353;161.0;155.0
281.5985019207001;134.0;200.0
283.44834542274475;200.0;200.0
284.8229079246521;157.0;200.0
286.36482071876526;168.0;200.0
288.09825444221497;196.0;143.0
290.12374448776245;200.0;200.0
291.92193627357483;200.0;139.0
293.6479868888855;152.0;200.0
295.233558177948;167.0;200.0
296.9182641506195;200.0;166.0
298.59998869895935;200.0;200.0
300.39234375953674;200.0;200.0
301.8746156692505;174.0;164.0
303.072865486145;149.0;185.0
