timestamps;training_score;testing_score
0.0009961128234863281;15.0;10.0
0.11768412590026855;23.0;24.0
0.27528977394104004;11.0;9.0
0.680208683013916;19.0;9.0
1.031287670135498;10.0;9.0
1.7628412246704102;15.0;12.0
2.441847801208496;18.0;9.0
3.086806058883667;15.0;10.0
3.362069845199585;16.0;26.0
3.7171216011047363;11.0;28.0
4.08909010887146;12.0;8.0
4.50978684425354;24.0;10.0
5.463223695755005;42.0;10.0
6.705067157745361;43.0;10.0
7.290501117706299;20.0;9.0
7.510911703109741;14.0;9.0
7.700405120849609;11.0;10.0
7.92259955406189;12.0;9.0
8.777108430862427;36.0;9.0
8.950682640075684;13.0;9.0
9.157397747039795;16.0;9.0
9.333890199661255;14.0;8.0
9.556322813034058;17.0;10.0
9.725731134414673;13.0;8.0
10.074735879898071;28.0;9.0
10.22433614730835;11.0;8.0
10.364416599273682;11.0;10.0
10.517010927200317;10.0;8.0
10.79233717918396;10.0;11.0
10.932960510253906;11.0;12.0
11.481240510940552;43.0;9.0
11.710933923721313;18.0;9.0
11.853527069091797;11.0;10.0
12.01986026763916;13.0;10.0
12.191401243209839;13.0;11.0
12.35995101928711;13.0;10.0
12.50955080986023;11.0;11.0
12.656736135482788;10.0;10.0
12.958404541015625;13.0;10.0
13.24704623222351;22.0;9.0
13.363734483718872;9.0;8.0
13.491392612457275;10.0;10.0
13.612072229385376;9.0;10.0
13.78960633277893;12.0;11.0
14.160978555679321;19.0;10.0
14.450217962265015;12.0;11.0
14.689382553100586;9.0;11.0
15.18804669380188;12.0;9.0
15.497260808944702;14.0;10.0
15.775198936462402;18.0;9.0
15.96170163154602;13.0;10.0
16.22553777694702;13.0;10.0
16.43899130821228;11.0;9.0
16.571637392044067;9.0;10.0
16.84092092514038;10.0;11.0
17.46497893333435;13.0;12.0
17.628540754318237;9.0;12.0
17.824522972106934;12.0;13.0
18.20849609375;15.0;16.0
18.70496916770935;15.0;12.0
19.105441093444824;13.0;11.0
19.479055404663086;11.0;10.0
20.014281034469604;11.0;15.0
20.256368160247803;15.0;15.0
20.45957899093628;15.0;14.0
20.812031269073486;14.0;14.0
21.04143452644348;12.0;14.0
21.406455039978027;11.0;10.0
21.862237453460693;11.0;15.0
22.167571306228638;11.0;14.0
22.51267409324646;16.0;21.0
22.701197385787964;14.0;17.0
22.957836627960205;19.0;15.0
23.22430181503296;20.0;28.0
23.522160291671753;23.0;18.0
23.73862075805664;16.0;43.0
24.3270902633667;28.0;33.0
24.923513174057007;45.0;30.0
25.34262990951538;26.0;25.0
28.597327947616577;121.0;40.0
29.242999792099;28.0;25.0
29.880269289016724;38.0;20.0
30.24231219291687;25.0;48.0
31.111407995224;41.0;62.0
32.01307487487793;57.0;86.0
34.719850063323975;130.0;132.0
36.5839741230011;109.0;200.0
41.04250121116638;200.0;200.0
44.82811188697815;200.0;200.0
47.86061716079712;194.0;164.0
50.784991979599;132.0;174.0
52.60144901275635;109.0;108.0
55.69688701629639;187.0;107.0
60.45137596130371;200.0;124.0
63.03594470024109;101.0;128.0
65.09071588516235;91.0;200.0
67.20607948303223;111.0;137.0
68.77045750617981;82.0;136.0
70.70397472381592;102.0;77.0
72.76652979850769;106.0;121.0
74.49459171295166;94.0;124.0
79.68274116516113;200.0;187.0
82.88289380073547;200.0;169.0
85.80667495727539;133.0;97.0
88.2112991809845;141.0;102.0
90.07261419296265;88.0;70.0
91.49442100524902;101.0;114.0
92.8665599822998;97.0;106.0
94.795969247818;128.0;117.0
96.23482370376587;91.0;132.0
98.43691277503967;128.0;96.0
100.969486951828;162.0;118.0
102.83740210533142;108.0;200.0
106.64805555343628;200.0;122.0
110.01437544822693;200.0;176.0
113.97463870048523;164.0;143.0
117.35158157348633;154.0;158.0
121.39313864707947;200.0;200.0
125.56667423248291;192.0;200.0
129.28348684310913;200.0;200.0
133.42602944374084;200.0;200.0
136.6457588672638;138.0;200.0
140.10295844078064;140.0;159.0
143.453919172287;175.0;164.0
146.49657106399536;168.0;200.0
150.56719422340393;194.0;174.0
154.33556294441223;185.0;200.0
156.80788350105286;153.0;159.0
161.14760446548462;192.0;169.0
164.08514070510864;167.0;200.0
168.28526258468628;200.0;200.0
172.53122472763062;200.0;190.0
177.18799328804016;200.0;200.0
180.94544887542725;173.0;157.0
185.45459961891174;200.0;200.0
189.84226846694946;200.0;200.0
193.40816235542297;200.0;200.0
197.0082142353058;200.0;200.0
201.01426482200623;200.0;200.0
204.93468117713928;191.0;194.0
208.94107365608215;200.0;177.0
211.8397080898285;200.0;179.0
214.455317735672;167.0;200.0
217.38433694839478;200.0;200.0
220.56771230697632;196.0;200.0
225.54571890830994;186.0;200.0
228.8497543334961;200.0;200.0
231.87074613571167;162.0;200.0
234.4843819141388;160.0;200.0
237.64772152900696;200.0;192.0
241.11588740348816;187.0;193.0
245.91174364089966;175.0;175.0
249.1516354084015;200.0;200.0
253.29287815093994;200.0;157.0
257.8100187778473;200.0;180.0
261.4441919326782;200.0;200.0
264.89487504959106;166.0;200.0
268.8070731163025;200.0;200.0
271.919798374176;200.0;200.0
274.93465781211853;200.0;167.0
278.20731925964355;200.0;200.0
281.13535594940186;200.0;200.0
284.02909779548645;200.0;172.0
286.8517367839813;200.0;180.0
289.8741569519043;200.0;200.0
292.69010496139526;200.0;200.0
295.598566532135;200.0;200.0
298.5819754600525;200.0;184.0
301.7457585334778;200.0;200.0
304.55570435523987;200.0;180.0
307.55561900138855;200.0;194.0
310.3376097679138;187.0;194.0
313.1821253299713;200.0;200.0
316.4267358779907;200.0;200.0
319.38531708717346;174.0;162.0
324.54435086250305;200.0;155.0
330.11008954048157;177.0;200.0
334.36396646499634;200.0;200.0
339.6281967163086;184.0;200.0
344.2652266025543;197.0;200.0
348.0601317882538;200.0;186.0
352.4335322380066;189.0;200.0
357.41667771339417;200.0;200.0
362.93410873413086;200.0;200.0
368.47206687927246;200.0;200.0
371.5963222980499;183.0;200.0
374.6333589553833;181.0;167.0
