timestamps;training_score;testing_score
0.1851041316986084;15.0;13.0
0.20110535621643066;16.0;50.0
0.22649049758911133;25.0;29.0
0.23546981811523438;8.0;25.0
0.24903583526611328;11.0;18.0
0.26100850105285645;10.0;13.0
0.2729799747467041;10.0;31.0
0.2859835624694824;11.0;16.0
0.2989156246185303;10.0;12.0
0.31092286109924316;10.0;9.0
0.3208577632904053;10.0;11.0
0.33382415771484375;10.0;10.0
0.34578442573547363;9.0;9.0
0.35472726821899414;9.0;9.0
0.36665987968444824;10.0;10.0
0.37963032722473145;10.0;10.0
0.38860487937927246;9.0;9.0
0.3995389938354492;9.0;9.0
0.41254186630249023;10.0;10.0
0.42450737953186035;10.0;9.0
0.43248891830444336;8.0;10.0
0.44449925422668457;9.0;9.0
0.45746374130249023;10.0;10.0
0.467451810836792;10.0;10.0
0.4804189205169678;10.0;9.0
0.4923861026763916;9.0;10.0
0.5043549537658691;11.0;9.0
0.515326738357544;9.0;9.0
0.527294397354126;9.0;9.0
0.5382659435272217;11.0;11.0
0.5521883964538574;9.0;8.0
0.5701382160186768;9.0;10.0
0.5880904197692871;10.0;8.0
0.6050443649291992;9.0;8.0
0.6269857883453369;10.0;9.0
0.6509230136871338;9.0;8.0
0.6708695888519287;10.0;9.0
0.6928110122680664;9.0;10.0
0.7127575874328613;10.0;10.0
0.7356979846954346;10.0;10.0
0.7576389312744141;10.0;10.0
0.777585506439209;9.0;9.0
0.799527645111084;11.0;10.0
0.8194751739501953;9.0;10.0
0.8444066047668457;10.0;9.0
0.8633594512939453;9.0;9.0
0.884303092956543;9.0;9.0
0.9062454700469971;10.0;9.0
0.9311764240264893;10.0;10.0
0.9531192779541016;9.0;9.0
0.976060152053833;10.0;9.0
1.0009925365447998;9.0;11.0
1.0309123992919922;11.0;8.0
1.051856279373169;9.0;8.0
1.0757925510406494;10.0;10.0
1.0917506217956543;10.0;9.0
1.11269211769104;10.0;9.0
1.1276524066925049;10.0;8.0
1.1416141986846924;10.0;9.0
1.1545789241790771;10.0;9.0
1.1685435771942139;9.0;9.0
1.180511713027954;10.0;9.0
1.1944749355316162;10.0;9.0
1.20344877243042;8.0;9.0
1.2144231796264648;9.0;9.0
1.2283506393432617;9.0;9.0
1.2373270988464355;9.0;10.0
1.2505202293395996;10.0;10.0
1.259533166885376;9.0;9.0
1.2715020179748535;9.0;9.0
1.2814738750457764;9.0;9.0
1.2944426536560059;10.0;9.0
1.306990623474121;9.0;9.0
1.3159689903259277;9.0;9.0
1.3289339542388916;10.0;9.0
1.341900110244751;9.0;10.0
1.3545091152191162;11.0;9.0
1.365516185760498;9.0;10.0
1.3745315074920654;8.0;8.0
1.3855054378509521;11.0;8.0
1.3984718322753906;10.0;9.0
1.4117999076843262;9.0;9.0
1.4227337837219238;10.0;10.0
1.4348077774047852;8.0;9.0
1.4467747211456299;8.0;10.0
1.4567468166351318;9.0;10.0
1.4677205085754395;8.0;8.0
1.4786913394927979;8.0;8.0
1.490661859512329;9.0;10.0
1.4986402988433838;8.0;9.0
1.5106110572814941;10.0;9.0
1.52457594871521;10.0;9.0
1.5345540046691895;10.0;9.0
1.5455279350280762;9.0;9.0
1.5574965476989746;8.0;10.0
1.5674693584442139;9.0;10.0
1.5754518508911133;8.0;10.0
1.5873818397521973;8.0;8.0
1.5993103981018066;9.0;10.0
1.6102793216705322;9.0;9.0
1.6222474575042725;10.0;11.0
1.634260654449463;8.0;10.0
1.6452348232269287;9.0;9.0
1.6552114486694336;9.0;10.0
1.6682159900665283;10.0;10.0
1.679185152053833;10.0;9.0
1.6921887397766113;10.0;10.0
1.7041571140289307;9.0;9.0
1.7131352424621582;9.0;9.0
1.7251060009002686;9.0;10.0
1.7380750179290771;11.0;9.0
1.749006986618042;10.0;9.0
1.7619736194610596;10.0;10.0
1.7749388217926025;10.0;10.0
1.7829170227050781;8.0;8.0
1.7928941249847412;9.0;10.0
1.8038685321807861;8.0;9.0
1.8158354759216309;9.0;9.0
1.8258090019226074;10.0;9.0
1.8378138542175293;10.0;9.0
1.8497822284698486;9.0;10.0
1.8587584495544434;8.0;10.0
1.866774320602417;8.0;9.0
1.8777506351470947;10.0;9.0
1.8897192478179932;9.0;9.0
1.9022231101989746;10.0;10.0
1.9111590385437012;9.0;9.0
1.9211325645446777;9.0;9.0
1.933103084564209;10.0;8.0
1.9460599422454834;10.0;9.0
1.9550387859344482;9.0;10.0
1.9670119285583496;9.0;9.0
1.980729579925537;11.0;10.0
1.9936823844909668;10.0;9.0
2.0056490898132324;10.0;10.0
2.0156683921813965;10.0;10.0
2.0282881259918213;10.0;8.0
2.04125714302063;10.0;8.0
2.0522658824920654;11.0;10.0
2.0602850914001465;8.0;9.0
2.0732500553131104;10.0;9.0
2.085214853286743;9.0;10.0
2.0942301750183105;10.0;9.0
2.103184223175049;8.0;10.0
2.1141576766967773;9.0;10.0
2.127561330795288;11.0;10.0
2.1375324726104736;9.0;10.0
2.150461196899414;10.0;9.0
2.1624295711517334;9.0;10.0
2.17136549949646;8.0;10.0
2.1823389530181885;9.0;10.0
2.194305896759033;9.0;10.0
2.205268144607544;10.0;9.0
2.216200590133667;9.0;10.0
2.230165719985962;10.0;9.0
2.2381463050842285;8.0;9.0
2.2501161098480225;9.0;10.0
2.262044906616211;9.0;9.0
