timestamps;training_score;testing_score
0.4983861446380615;13.0;23.0
0.6161613464355469;24.0;23.0
0.667025089263916;17.0;19.0
0.7196712493896484;29.0;28.0
0.7475860118865967;13.0;32.0
0.8222911357879639;44.0;67.0
0.8721568584442139;22.0;14.0
0.9391012191772461;24.0;25.0
0.9879002571105957;18.0;19.0
1.041478157043457;20.0;30.0
1.0813579559326172;22.0;12.0
1.117231845855713;18.0;19.0
1.1520309448242188;18.0;15.0
1.1849431991577148;10.0;10.0
1.216883659362793;8.0;10.0
1.238825798034668;11.0;12.0
1.2657537460327148;12.0;10.0
1.2906880378723145;8.0;10.0
1.3096396923065186;9.0;11.0
1.3375623226165771;11.0;11.0
1.360473871231079;11.0;9.0
1.3774287700653076;8.0;11.0
1.3983724117279053;9.0;10.0
1.416322946548462;9.0;9.0
1.436244249343872;10.0;9.0
1.4561705589294434;9.0;10.0
1.4771194458007812;10.0;10.0
1.501056432723999;12.0;10.0
1.5200064182281494;10.0;10.0
1.5389206409454346;10.0;10.0
1.5618619918823242;10.0;10.0
1.5788109302520752;8.0;9.0
1.597764015197754;9.0;10.0
1.6167125701904297;9.0;9.0
1.6386549472808838;9.0;9.0
1.6625537872314453;10.0;10.0
1.6825034618377686;10.0;9.0
1.7004551887512207;8.0;9.0
1.7194042205810547;9.0;9.0
1.7553074359893799;9.0;9.0
1.7971949577331543;10.0;8.0
1.8370842933654785;10.0;9.0
1.8630149364471436;10.0;10.0
1.880967378616333;9.0;9.0
1.897921085357666;8.0;9.0
1.9198579788208008;10.0;9.0
1.938807487487793;10.0;10.0
1.9577672481536865;8.0;9.0
1.9747214317321777;9.0;10.0
1.9916434288024902;8.0;8.0
2.011589765548706;9.0;9.0
2.0345311164855957;10.0;10.0
2.0534238815307617;9.0;10.0
2.0723717212677;10.0;9.0
2.0953094959259033;9.0;10.0
2.112265110015869;9.0;10.0
2.135026216506958;11.0;10.0
2.153973340988159;10.0;9.0
2.170929431915283;9.0;8.0
2.1878929138183594;8.0;10.0
2.204848289489746;8.0;9.0
2.2267889976501465;10.0;11.0
2.244715929031372;9.0;8.0
2.2726128101348877;10.0;10.0
2.299290180206299;10.0;10.0
2.3341970443725586;11.0;9.0
2.3531453609466553;9.0;10.0
2.3760859966278076;10.0;9.0
2.4060072898864746;10.0;9.0
2.43294095993042;11.0;10.0
2.451889991760254;10.0;9.0
2.4688446521759033;9.0;9.0
2.4877994060516357;9.0;8.0
2.5057506561279297;9.0;9.0
2.5256612300872803;9.0;9.0
2.546604871749878;9.0;10.0
2.5675196647644043;9.0;10.0
2.58646821975708;8.0;9.0
2.610403537750244;10.0;10.0
2.631348133087158;10.0;9.0
2.6512937545776367;9.0;10.0
2.6722373962402344;9.0;10.0
2.691147565841675;9.0;9.0
2.717114210128784;9.0;10.0
2.7380566596984863;10.0;9.0
2.7599992752075195;9.0;8.0
2.7809433937072754;10.0;9.0
2.8038833141326904;9.0;11.0
2.8228328227996826;9.0;9.0
2.846735954284668;11.0;10.0
2.8646862506866455;8.0;9.0
2.8826382160186768;9.0;10.0
2.90956711769104;10.0;9.0
2.9285166263580322;9.0;9.0
2.949424982070923;9.0;10.0
2.968374490737915;8.0;9.0
2.9873220920562744;10.0;10.0
3.0072667598724365;9.0;9.0
3.0381839275360107;9.0;9.0
3.075089454650879;9.0;10.0
3.1129870414733887;9.0;10.0
3.13692307472229;10.0;9.0
3.156869888305664;9.0;10.0
3.17282772064209;9.0;10.0
3.194770097732544;10.0;10.0
3.2147181034088135;9.0;9.0
3.2356226444244385;9.0;11.0
3.2535738945007324;9.0;9.0
3.2735211849212646;10.0;8.0
3.2944676876068115;10.0;8.0
3.3114213943481445;8.0;9.0
3.332364082336426;10.0;10.0
3.348320722579956;8.0;8.0
3.3692269325256348;9.0;9.0
3.382291793823242;8.0;9.0
3.414191961288452;10.0;8.0
3.434109926223755;10.0;9.0
3.462545394897461;9.0;8.0
3.4854466915130615;10.0;10.0
3.505356550216675;10.0;13.0
3.5364949703216553;10.0;9.0
3.5584352016448975;10.0;9.0
3.5783824920654297;10.0;10.0
3.5993263721466064;10.0;9.0
3.617283821105957;8.0;10.0
3.6402227878570557;8.0;8.0
3.6601693630218506;9.0;9.0
3.681149482727051;9.0;8.0
3.701066493988037;10.0;9.0
3.732231855392456;10.0;9.0
3.753207206726074;10.0;9.0
3.774150848388672;9.0;10.0
3.793100595474243;9.0;9.0
3.812049627304077;9.0;9.0
3.8329596519470215;9.0;9.0
3.85347318649292;10.0;9.0
3.875415325164795;10.0;9.0
3.9003498554229736;10.0;9.0
3.921328544616699;9.0;9.0
3.9402778148651123;9.0;9.0
3.9631783962249756;10.0;8.0
3.9821279048919678;10.0;9.0
4.0060436725616455;10.0;10.0
4.025990962982178;8.0;10.0
4.043933153152466;8.0;9.0
4.067868709564209;10.0;8.0
4.087798833847046;9.0;9.0
4.109740734100342;10.0;10.0
4.129690408706665;10.0;9.0
4.150634765625;10.0;8.0
4.172543525695801;10.0;8.0
4.1934614181518555;9.0;9.0
4.212373495101929;9.0;9.0
4.236318588256836;10.0;9.0
4.25726318359375;9.0;9.0
4.280202150344849;11.0;8.0
4.297155380249023;8.0;10.0
4.317128658294678;9.0;10.0
4.337063550949097;9.0;9.0
4.3560121059417725;9.0;9.0
4.396901845932007;9.0;9.0
