timestamps;training_score;testing_score
0.4527595043182373;24.0;15.0
0.49863457679748535;26.0;18.0
0.5195882320404053;10.0;25.0
0.5415308475494385;11.0;12.0
0.5844156742095947;23.0;17.0
0.6183252334594727;20.0;11.0
0.6432590484619141;11.0;11.0
0.6691901683807373;13.0;22.0
0.7060918807983398;20.0;17.0
0.7270388603210449;10.0;21.0
0.7539980411529541;13.0;16.0
0.7789306640625;13.0;14.0
0.8168008327484131;21.0;16.0
0.8816282749176025;26.0;12.0
0.919522762298584;11.0;10.0
0.9654006958007812;22.0;12.0
1.0212502479553223;34.0;27.0
1.0551202297210693;18.0;34.0
1.120943546295166;42.0;33.0
1.2156891822814941;60.0;12.0
1.253587007522583;22.0;38.0
1.2874963283538818;14.0;17.0
1.3263890743255615;16.0;62.0
1.4291131496429443;54.0;53.0
1.4510421752929688;11.0;33.0
1.4999141693115234;27.0;25.0
1.5297961235046387;16.0;17.0
1.5956196784973145;39.0;16.0
1.6365113258361816;23.0;30.0
1.6644361019134521;15.0;13.0
1.7133028507232666;28.0;20.0
1.7661597728729248;32.0;33.0
1.808046817779541;23.0;23.0
1.8469421863555908;20.0;15.0
1.869849681854248;11.0;31.0
1.9296884536743164;28.0;25.0
2.0154120922088623;31.0;11.0
2.1001670360565186;14.0;20.0
2.345510721206665;78.0;26.0
2.408384323120117;14.0;15.0
2.453275203704834;16.0;16.0
2.5011513233184814;17.0;19.0
2.5869414806365967;21.0;79.0
2.633814811706543;19.0;29.0
2.6816868782043457;27.0;12.0
2.7145986557006836;18.0;28.0
2.770447254180908;30.0;24.0
2.9679222106933594;46.0;13.0
3.0417251586914062;32.0;92.0
3.0746359825134277;10.0;17.0
3.1115365028381348;11.0;27.0
3.141458749771118;14.0;30.0
3.2850723266601562;19.0;52.0
3.3808181285858154;52.0;17.0
3.4207117557525635;22.0;38.0
3.4725732803344727;30.0;48.0
3.510471820831299;22.0;69.0
3.5603365898132324;29.0;29.0
3.584272861480713;12.0;18.0
3.654085397720337;45.0;22.0
3.7099149227142334;33.0;24.0
3.7388365268707275;16.0;29.0
3.7727131843566895;18.0;34.0
3.8006386756896973;15.0;44.0
3.9612083435058594;54.0;103.0
4.032020807266235;41.0;28.0
4.080890893936157;28.0;74.0
4.233484268188477;41.0;36.0
4.3820881843566895;64.0;37.0
4.4888012409210205;67.0;38.0
4.67630672454834;47.0;75.0
4.744125127792358;40.0;76.0
4.836878776550293;58.0;71.0
5.058286666870117;57.0;61.0
5.115134239196777;33.0;36.0
5.203899383544922;44.0;32.0
5.42828369140625;87.0;29.0
5.703556776046753;46.0;57.0
5.8002989292144775;63.0;18.0
5.886035680770874;54.0;58.0
6.057582378387451;46.0;37.0
6.245079278945923;82.0;57.0
6.310902833938599;40.0;50.0
6.464492559432983;79.0;63.0
6.547269821166992;28.0;63.0
6.684901714324951;87.0;38.0
6.872392892837524;45.0;59.0
6.930226564407349;33.0;138.0
7.095782995223999;107.0;58.0
7.170548439025879;45.0;30.0
7.243353843688965;44.0;108.0
7.336105823516846;56.0;39.0
7.392951488494873;34.0;122.0
7.4896931648254395;59.0;60.0
7.54155421257019;29.0;34.0
7.624332904815674;53.0;79.0
7.680181503295898;32.0;36.0
7.756974935531616;49.0;44.0
8.000324726104736;115.0;58.0
8.072131395339966;45.0;45.0
8.136959314346313;37.0;104.0
8.218740940093994;52.0;43.0
8.309497594833374;59.0;88.0
8.39825963973999;55.0;57.0
8.441144704818726;24.0;97.0
8.639612913131714;132.0;33.0
8.70842695236206;43.0;85.0
8.859990358352661;50.0;81.0
8.947755098342896;31.0;39.0
9.009589195251465;34.0;38.0
9.09037184715271;49.0;34.0
9.174148082733154;52.0;59.0
9.295823574066162;79.0;56.0
9.348681211471558;31.0;45.0
9.400541543960571;30.0;21.0
9.490301609039307;57.0;40.0
9.569092273712158;49.0;42.0
9.632920503616333;37.0;51.0
9.680792570114136;27.0;41.0
9.737640142440796;34.0;62.0
9.786509037017822;29.0;96.0
9.825406312942505;22.0;106.0
9.918155908584595;59.0;52.0
10.20339322090149;132.0;51.0
10.284177303314209;50.0;44.0
10.488631248474121;132.0;45.0
10.643217086791992;67.0;46.0
10.722004652023315;45.0;51.0
10.789822340011597;42.0;64.0
10.867611646652222;48.0;56.0
10.942408561706543;38.0;70.0
11.019203662872314;48.0;96.0
11.189747333526611;98.0;69.0
11.366275787353516;64.0;85.0
11.475982904434204;69.0;49.0
11.54878568649292;44.0;103.0
11.694396018981934;62.0;76.0
11.769227266311646;46.0;44.0
11.896886348724365;81.0;49.0
11.96669864654541;35.0;34.0
12.031524419784546;39.0;67.0
12.196082592010498;80.0;20.0
12.315761804580688;62.0;16.0
12.451400756835938;82.0;81.0
12.623937606811523;61.0;69.0
12.74558138847351;61.0;40.0
12.877229452133179;37.0;107.0
12.96000623703003;41.0;42.0
13.139525890350342;81.0;35.0
13.227276802062988;29.0;51.0
13.337981700897217;35.0;24.0
13.45467209815979;42.0;36.0
13.555400848388672;39.0;80.0
13.660138368606567;28.0;32.0
13.72296953201294;38.0;46.0
13.798764944076538;34.0;61.0
13.837659358978271;19.0;53.0
13.963320970535278;66.0;87.0
14.072031736373901;68.0;32.0
14.193706750869751;72.0;51.0
14.425089120864868;126.0;71.0
14.520833015441895;50.0;37.0
14.657466173171997;75.0;45.0
14.75121521949768;57.0;39.0
14.967637538909912;74.0;36.0
15.097291469573975;70.0;43.0
15.203010082244873;51.0;52.0
15.317702054977417;60.0;66.0
15.408458232879639;43.0;31.0
15.508192539215088;60.0;46.0
15.588977098464966;51.0;72.0
15.66178274154663;44.0;95.0
15.732592821121216;45.0;36.0
15.792433261871338;36.0;43.0
15.855265140533447;38.0;37.0
16.055725812911987;129.0;22.0
16.09957194328308;26.0;39.0
16.28906226158142;96.0;43.0
16.370842695236206;51.0;48.0
16.43267798423767;38.0;38.0
16.544379472732544;71.0;34.0
16.635136604309082;57.0;44.0
16.692981958389282;34.0;18.0
16.773766040802002;49.0;67.0
16.855546712875366;53.0;27.0
17.008138418197632;98.0;50.0
17.077951908111572;43.0;43.0
17.19464087486267;71.0;41.0
17.248496055603027;32.0;130.0
17.33327031135559;53.0;64.0
17.414053916931152;35.0;29.0
17.470903396606445;35.0;38.0
17.56564998626709;59.0;40.0
17.666379690170288;65.0;44.0
17.776086807250977;68.0;144.0
17.86085820198059;53.0;66.0
17.93466091156006;47.0;49.0
18.074286699295044;69.0;54.0
18.179006576538086;67.0;96.0
18.274750232696533;60.0;80.0
